"entity_ID" "noendem" "geo_entity" "entity_class" "longitude" "latitude" "area" "area_ratio" "extent_ratio" "no_polygons" "dist" "botanical_continent" "biome" "geology" "age_Ma" "native_proc" "naturalized_proc" "CHELSA_annual_mean_Temp" "CHELSA_annual_Prec" "GDP" "Popdensity" "HI" "HF" "elev_range" "nfix" "endem"
"101" 310 50 "Grenada" "Island" -61.683776 12.113748 316.62446 1 1 1 137.403 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 11.5 654 NA 25.97905 1924.62334 1.74027 314.25885 43.67347 27.80822 649 "nfix" 0
"102" 311 73 "Guadeloupe" "Island" -61.575939 16.228266 1450.485728 1 1 1 575.258 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 2.65 1126 NA 25.75407 1618.39442 0 273.81352 54.63558 35.04568 1333 "nfix" 2
"103" 312 26 "Guana Island" "Island" -64.570619 18.476401 3.530632 1 1 1 861.97 "SOUTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" NA 260 NA 26.85 1192 0.20275 336.79947 78 28.25 51 "nfix" 0
"104" 315 114 "Jamaica" "Island" -77.310484 18.157071 10992.97895 1 1 1 622.567 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" 40 2530 NA 25.25998 1731.49656 1.84659 252.17541 45.16721 29.26552 2083 "nfix" 19
"105" 316 8 "Jost van Dyke" "Island" -64.746853 18.446506 9.205924 1 1 1 860.679 "SOUTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" NA 69 NA 26.79545 1173.31818 0.32449 28.16622 NA 20.66667 205 "nfix" 0
"106" 318 20 "Maria Galante" "Island" -61.268569 15.932114 159.860409 1 1 1 569.689 "SOUTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 2.65 252 NA 26.38705 1671.21762 0 70.65976 44.17178 28.1686 168 "nfix" 0
"107" 319 74 "Martinique" "Island" -61.018115 14.652747 1114.856317 1 1 1 417.453 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 16 1113 NA 25.88932 2458.39283 0 353.29265 63.36776 40.13608 1210 "nfix" 1
"108" 322 32 "Monserrat, Lesser Antilles" "Island" -62.189685 16.739452 100.645737 1 1 1 656.186 "SOUTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 1.25 533 NA 25.64488 1452.66929 0.02334 51.53801 41.22124 26.3913 767 "nfix" 0
"109" 324 7 "Nevis" "Island" -62.58646 17.150396 95.360608 1 1 1 700.172 "SOUTHERN AMERICA" "Mangroves" "dev" 1.25 136 NA 26.10662 1356.11765 1.02547 156.53776 NA 35.44737 714 "nfix" 0
"110" 327 24 "Saba" "Island" -63.237528 17.631469 14.353305 1 1 1 759.705 "SOUTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.2 506 NA 26.17692 1153.15385 0.51916 139.51103 NA 14.9375 645 "nfix" 0
"111" 329 24 "St. Barthelemy" "Island" -62.829698 17.901978 21.904476 1 1 1 786.911 "SOUTHERN AMERICA" "Mangroves" "dev" 45 310 NA 26.68936 1114.42553 0 422.88251 NA 36.54545 126 "nfix" 0
"112" 330 52 "St. Croix" "Island" -64.768456 17.73286 219.681368 1 1 1 778.369 "SOUTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.2 608 NA 26.66421 1120.88192 4.39536 231.464 68.45596 43.73846 230 "nfix" 0
"113" 331 18 "St. Eustatius" "Island" -62.976283 17.490842 23.436902 1 1 1 741.527 "SOUTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 2.6 462 NA 26.51081 1239.97297 1.06486 188.80203 NA 23.3 407 "nfix" 0
"114" 332 45 "St. John" "Island" -64.736758 18.338353 52.073416 1 1 1 845.214 "SOUTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.2 541 NA 26.58611 1235.61111 0.79622 79.79077 NA 34 309 "nfix" 0
"115" 333 31 "St. Kitts" "Island" -62.765059 17.339227 171.759944 1 1 1 713.225 "SOUTHERN AMERICA" "Mangroves" "dev" 2.6 401 NA 25.69333 1362.37619 1.55948 233.67128 65.47541 42.32432 891 "nfix" 0
"116" 334 63 "St. Lucia" "Island" -60.966774 13.898433 614.172141 1 1 1 341.907 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 28 943 NA 26.08027 2215.91946 2.56893 297.20425 52.38691 33.45667 709 "nfix" 0
"117" 335 21 "St. Martin" "Island" -63.062734 18.061742 92.137438 1 1 1 801.671 "SOUTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 14.18 549 NA 26.60323 1121.89032 3.27526 893.45819 NA 39.13462 302 "nfix" 1
"118" 336 53 "St. Thomas" "Island" -64.928694 18.343528 76.20681 1 1 1 847.485 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 1.2 643 NA 26.57569 1203.41667 4.55371 599.83908 67.59155 41.80769 373 "nfix" 1
"119" 337 65 "St. Vincent" "Island" -61.188975 13.251309 348.619379 1 1 1 272.431 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 2.6 755 NA 25.21384 2279.75418 1.00833 277.57397 45.12176 29.65926 1074 "nfix" 0
"120" 338 26 "The Grenadines" "Island" -61.283811 12.83923 49.148394 0.352087333718371 0.185665283291855 26 207.629 "SOUTHERN AMERICA" "Mangroves" "dev" 44.95 281 NA 27.03776 2064.69231 0.30132 215.7997 NA 22.69014 146 "nfix" 0
"121" 339 47 "Tortola" "Island" -64.620064 18.424074 65.171014 1 1 1 854.03 "SOUTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" NA 505 NA 26.5622 1247.82677 2.02842 336.79947 67.48 41.63636 406 "nfix" 0
"122" 343 29 "Virgin Gorda" "Island" -64.399216 18.475855 23.904986 1 1 1 856.502 "SOUTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.2 353 NA 26.75636 1188.65455 0.52174 135.02113 37.59091 24.33333 333 "nfix" 0
"123" 348 8 "Socorro" "Island" -110.975066 18.791751 135.995698 1 1 1 455.897 "NORTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 1.68 127 NA 22.99641 754.51497 0.01828 0 NA NA 899 "nfix" 0
"124" 349 0 "San Benedicto" "Island" -110.803436 19.310001 9.475586 1 1 1 400.934 "NORTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 0.012 11 NA 24.5 573.5 0 0 NA NA 0 "nfix" 0
"125" 350 7 "Clarion" "Island" -114.724312 18.356756 20.767683 1 1 1 699.026 "NORTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 4.46 43 NA 23.50625 661.6875 0 0 NA NA 210 "nfix" 0
"126" 351 11 "Guadalupe Island (Mexico)" "Island" -118.285169 29.039758 250.71892 1 1 1 251.611 "NORTHERN AMERICA" "Mediterranean Forests, Woodlands & Scrub" "dev" 2.65 140 NA 14.2979 96.16766 0 0.40483 NA NA 1218 "nfix" 1
"127" 352 1 "Antipodes Islands" "Island" 178.773925 -49.686249 22.922938 0.945869765908716 0.784907256359132 6 2661.732 "AUSTRALASIA" "Tundra" "dev" 3 52 NA 7.44054 1028.27027 0.00295 NA NA NA 303 "nfix" 0
"128" 353 0 "Bounty Islands" "Island" 179.033742 -47.754642 0.664247 0.369302382999095 0.251885148151546 8 2619.235 "AUSTRALASIA" "Tundra" "nondev" NA 1 NA NA NA 0 NA NA NA 5 "nfix" 0
"129" 355 6 "Namonuito and Hall Islands" "Island" 150.925627 8.621581 8.440611 0.296704113007933 0.0158300173414186 24 2272.238 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 9.55 74 NA 27.81875 3026.375 0.00129 414.04254 NA NA 10 "nfix" 0
"130" 356 2 "Gough Island" "Island" -9.942323 -40.318811 72.105696 1 1 1 2581.65 "ANTARCTIC" "Temperate Grasslands, Savannas & Shrublands" "dev" 3.5 43 13 10.14385 3705.13846 0 0 NA NA 806 "nfix" 0
"131" 357 47 "Soqotra" "Island" 53.800553 12.491917 3794.087688 0.951168869769148 0.509507747191415 7 94.839 "AFRICA" "Deserts & Xeric Shrublands" "nondev" NA 798 NA 24.90731 298.92912 0.01989 15.88262 26.34742 17.11334 1402 "nfix" 19
"132" 358 1 "Caroline Atoll" "Island" -150.211429 -9.957433 7.615154 0.445349365226232 0.502779190264944 7 5631.73 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 72 19 NA 27.29259 1824.88889 0 0 NA 0 11 "nfix" 0
"133" 359 11 "Niue" "Island" -169.858549 -19.052414 266.670086 1 1 1 3839.991 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 10.65 192 NA 24.85556 2156.15916 0.00584 6.01226 22.39792 14.4875 68 "nfix" 0
"134" 361 9 "Cocos Island (Costa Rica)" "Island" -87.061948 5.528856 24.904956 1 1 1 490.924 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 20 118 NA 25.37391 8056.34783 0 0 NA NA 423 "nfix" 1
"135" 362 3 "Kermadec Islands" "Island" -177.98708 -29.380935 34.416732 0.875365999305222 0.0491799911947086 11 2665.311 "AUSTRALASIA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 11.5 85 NA 18.86 1647.45714 0.00352 0 NA NA 361 "nfix" 2
"136" 363 26 "Principe" "Island" 7.397049 1.615394 143.162236 1 1 1 214.851 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 31 424 NA 25.55479 2007.56849 0.02841 52.86438 38.87903 24.41935 739 "nfix" 0
"137" 364 77 "Sao Tomé" "Island" 6.602256 0.238989 854.79711 1 1 1 269.258 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 15.7 830 NA 24.12166 1065.04413 0.07812 215.13548 32.38846 20.94521 1774 "nfix" 1
"138" 365 28 "Annobon" "Island" 5.629833 -1.435717 30.514673 1 1 1 357.898 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 4.8 281 47 25.02414 1167.03448 0.31419 97.58283 NA NA 406 "nfix" 0
"139" 366 1 "Prince Edward Island" "Island" 37.940784 -46.635774 46.460788 1 1 1 1715.537 "ANTARCTIC" "Tundra" "dev" 0.22 14 NA 5.20101 2776.92929 0 NA NA NA 561 "nfix" 0
"140" 367 1 "Marion Island" "Island" 37.740395 -46.907004 297.544458 1 1 1 1726.178 "ANTARCTIC" "Tundra" "dev" 0.22 17 NA 3.84466 2657.68182 0 NA NA NA 1145 "nfix" 0
"141" 368 16 "Rarotonga" "Island" -159.777546 -21.234623 69.107189 1 1 1 4741.414 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 2.3 160 16 23.81963 2537.19626 0.12044 232.28329 38.6 24.62338 351 "nfix" 0
"142" 369 1 "St. Helena" "Island" -5.707819 -15.965177 123.210455 1 1 1 1858.869 "AFRICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "dev" 14 78 NA 19.49527 801.08108 0 25.64887 31.02521 NA 645 "nfix" 1
"143" 370 0 "Ascension" "Island" -14.367031 -7.943513 99.3573 1 1 1 1536.579 "AFRICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "dev" 1.5 22 181 24.17429 303.89286 0 6.36069 NA NA 648 "nfix" 0
"144" 372 6 "Gambier Islands" "Island" -134.959139 -23.117774 37.314938 0.421401611333241 0.483268951279209 21 5703.814 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 6 63 NA 23.51909 1911.76364 0 16.96189 NA 9.42857 198 "nfix" 1
"145" 373 35 "Tonga" "Island" -174.821605 -19.85671 763.417222 0.361202049224926 0.0538091142498903 142 3102.033 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 10 520 NA 24.32785 2004.29057 0.27807 141.86271 34.45584 NA 755 "nfix" 1
"146" 374 0 "Johnston Island" "Island" -169.528419 16.740744 5.513737 0.52486036240031 0.784355949904067 8 4251.082 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 3 NA 25.9 671.53333 0 NA NA NA 0 "nfix" 0
"147" 375 0 "Wake Island" "Island" 166.634983 19.292057 8.536991 0.868172755482582 0.933060579410902 2 3608.372 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 20 NA 26.5 884.31034 0 NA NA NA 7 "nfix" 0
"148" 379 6 "Aitutaki" "Island" -159.7765 -18.866839 20.427572 0.835804911126981 0.505440455759806 15 4831.908 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 1.29 51 6 25.52586 1995.87931 0.0305 117.88862 NA 16.90909 52 "nfix" 0
"149" 380 14 "Atiu" "Island" -158.114432 -19.995684 29.475766 1 1 1 4953.834 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 8.5 99 1 24.88333 1887 0 17.00417 15.2 11.3125 67 "nfix" 0
"150" 381 15 "Mangaia" "Island" -157.919429 -21.928127 48.540866 1 1 1 4898.338 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 18.5 113 3 23.66452 2190.14516 0 12.31316 23.14286 15.46154 141 "nfix" 0
"151" 382 2 "Manihiki" "Island" -161.001268 -10.419902 7.979586 0.472764376497728 0.677561650906872 6 5105.393 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 1.2 28 0 27.6 2409.5625 0.00246 25.56083 NA 0 8 "nfix" 0
"152" 383 3 "Manuae" "Island" -158.937153 -19.268801 7.466024 0.617614141074285 0.593601982073891 4 4902.084 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 0.006 31 0 25.37778 1891.55556 0 0 NA 0 9 "nfix" 0
"153" 384 8 "Mauke" "Island" -157.341429 -20.16117 20.419504 1 1 1 5023.579 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 6 82 2 24.84839 1988.67742 0 14.71649 NA 11.44444 29 "nfix" 0
"154" 385 9 "Mitiaro" "Island" -157.702198 -19.867127 24.695738 1 1 1 4999.529 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 12 93 1 25.03333 1906.26667 0 8.61705 15 10 16 "nfix" 0
"155" 386 1 "Nassau" "Island" -165.414581 -11.560594 1.161537 1 1 1 4620.826 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 24 0 27.475 2851 0 72.84353 NA 0 10 "nfix" 0
"156" 387 1 "Palmerston" "Island" -163.152273 -18.060127 2.123273 0.281163091133359 0.124554552846345 7 4540.839 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 32 0 NA NA 0 36.05535 NA 3 7 "nfix" 0
"157" 388 2 "Rakahanga" "Island" -161.092266 -10.017356 4.858074 0.970481100123217 1 2 5118.757 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 29 0 27.64667 2424.73333 0 13.35807 NA 0 9 "nfix" 0
"158" 389 2 "Pukapuka Cook" "Island" -165.84537 -10.883815 4.094256 0.417585026437038 0.307602950572109 5 4608.949 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 1.29 32 1 NA NA 0 109.26247 NA 3.33333 8 "nfix" 0
"159" 390 2 "Suwarrow" "Island" -163.126822 -13.250595 1.816251 0.137002539847191 0.055016165182379 13 4759.321 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 1.2 26 1 27.3 2715 0 0 NA 0 2 "nfix" 0
"160" 391 2 "Takutea" "Island" -158.289026 -19.812513 1.121335 1 1 1 4946.091 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 28 NA 25.05 1802.5 0 0 NA 0 12 "nfix" 0
"161" 392 1 "Penrhyn (Tongareva)" "Island" -157.980509 -8.988024 17.632895 0.381242955283293 0.59455412509562 11 5470.298 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 1.29 30 0 27.7 2302.25 0 11.36906 NA NA 7 "nfix" 0
"162" 394 2 "Tristan da Cunha" "Island" -12.285103 -37.112443 98.058691 1 1 1 2770.364 "ANTARCTIC" "Temperate Grasslands, Savannas & Shrublands" "dev" 0.2 45 86 10.89014 1966.76056 0 2.50737 NA NA 1901 "nfix" 0
"163" 395 1 "Inaccessible Island" "Island" -12.678065 -37.300503 14.704315 1 1 1 2808.443 "ANTARCTIC" "Temperate Grasslands, Savannas & Shrublands" "dev" 6.5 46 20 13.37778 1890 0 0 NA NA 516 "nfix" 0
"164" 396 1 "Nightingale" "Island" -12.48388 -37.424535 3.463039 1 1 1 2793.33 "ANTARCTIC" "Temperate Grasslands, Savannas & Shrublands" "dev" 18 23 6 14.16667 1902.66667 0 0 NA NA 130 "nfix" 0
"165" 397 1 "South Georgia" "Island" -36.692768 -54.375076 3804.0127 0.987988900510243 0.553256462495276 58 1960.822 "ANTARCTIC" "Tundra" "nondev" NA 17 NA -1.27421 1796.5028 0 NA NA NA 2767 "nfix" 0
"166" 399 1 "Iles Kerguelen" "Island" 69.484905 -49.301263 7353.447746 0.926377765410179 0.829086196064966 236 3761.006 "ANTARCTIC" "Tundra" "dev" 39 23 66 2.63427 957.73284 0 NA NA NA 1350 "nfix" 0
"167" 400 0 "McDonald Islands" "Island" 72.596296 -53.042584 2.495681 1 1 1 3923.598 "ANTARCTIC" "Tundra" "dev" NA 5 NA 1.73333 838.77778 0 NA NA NA 121 "nfix" 0
"168" 401 1 "Heard Island" "Island" 73.51685 -53.093181 359.956615 1 1 1 3843.932 "ANTARCTIC" "Tundra" "dev" 5.3 11 NA -1.30304 854.70333 0 NA NA NA 2559 "nfix" 0
"169" 402 1 "Jan Mayen" "Island" -8.386437 71.014732 385.987572 1 1 1 953.287 "EUROPE" "Tundra" "dev" 0.7 63 NA -1.79009 754.25564 0 0.10578 NA NA 2080 "nfix" 0
"170" 404 3 "Trindade and Martin Vaz" "Island" -29.303267 -20.508209 11.803566 0.954715718961541 0.132724934402013 4 1075.743 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 5 30 37 24.03824 775.20588 0 0 NA NA 371 "nfix" 0
"171" 411 7 "Majuro Atoll" "Island" 171.216024 7.119074 22.278389 0.677602316756387 0.946581860727219 11 3719.142 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 0.002 50 NA 27.6 3434 0.84597 1277.20972 NA 14.875 6 "nfix" 0
"172" 412 7 "Great Barrier Island" "Island" 175.42322 -36.199885 287.817861 1 1 1 2129.714 "AUSTRALASIA" "Temperate Broadleaf & Mixed Forests" "nondev" NA 436 NA 15.31019 1808.69194 0.00098 3.06054 30.89855 19.86702 470 "nfix" 0
"173" 414 70 "Madeira" "Island" -16.99913 32.746337 740.937731 1 1 1 641.173 "AFRICA" "Temperate Broadleaf & Mixed Forests" "dev" 4.63 623 402 15.06296 2147.15497 4.38087 345.39384 50.02503 32.03337 1642 "nfix" 3
"174" 415 25 "Desertas" "Island" -16.508834 32.507628 13.973606 0.736371985871077 0.52619971136927 43 599.597 "AFRICA" "Temperate Broadleaf & Mixed Forests" "dev" 5.01 185 15 18.96122 1364.91837 0.0113 0 6 NA 379 "nfix" 0
"175" 416 44 "Porto Santo" "Island" -16.342174 33.06918 40.331477 1 1 1 635.393 "AFRICA" "Temperate Broadleaf & Mixed Forests" "dev" 14 341 98 18.74459 636.13514 2.75093 93.6725 57.05 34.68966 333 "nfix" 3
"176" 417 3 "Savage Islands" "Island" -15.919228 30.112263 4.848378 0.68413477662014 0.122685213430134 171 373.934 "AFRICA" "Mediterranean Forests, Woodlands & Scrub" "dev" 30 88 16 20.3913 696.26087 0 835.01372 NA NA 89 "nfix" 0
"177" 418 13 "Santo Antao" "Island" -25.170055 17.056544 791.795345 1 1 1 836.939 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 3 148 329 19.80344 192.06458 0.17497 205.23726 26.37962 17.18592 1893 "nfix" 1
"178" 419 13 "Sao Vicente" "Island" -24.967814 16.84552 226.303463 1 1 1 818.299 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 6.25 113 172 23.06314 176.75182 0.88359 349.70349 29.87395 19.25591 509 "nfix" 0
"179" 421 11 "Sao Nicolau" "Island" -24.256203 16.598519 349.640149 1 1 1 723.112 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 6.2 110 199 22.24558 215.02558 0.15646 72.17337 27.55325 17.57722 1117 "nfix" 1
"180" 422 10 "Sal" "Island" -22.931423 16.737222 223.345183 1 1 1 609.398 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 17.5 72 72 23.48582 76.65455 0.82178 31.34422 31.06723 19.78125 206 "nfix" 0
"181" 423 11 "Boavista" "Island" -22.813981 16.098296 628.740908 1 1 1 570.692 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 16.6 91 122 23.57742 83.92559 0.09338 20.95567 19.1516 12.6568 249 "nfix" 0
"182" 424 9 "Maio" "Island" -23.160626 15.217963 272.129573 1 1 1 599.567 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 16 83 145 23.98975 165.50621 0.05958 55.26644 25.86038 16.56014 254 "nfix" 0
"183" 425 12 "Santiago, Cape Verde" "Island" -23.624804 15.083736 1009.57488 1 1 1 635.307 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 5 138 326 22.70834 255.96209 0.65921 133.6728 28.83105 18.84506 1050 "nfix" 0
"184" 426 11 "Fogo" "Island" -24.384327 14.928326 474.623449 1 1 1 726.37 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 0.5 114 255 18.98946 424.46786 0.09167 150.51814 25.01677 16.51229 2495 "nfix" 0
"185" 427 9 "Brava" "Island" -24.705479 14.851555 65.144434 1 1 1 768.001 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 0.5 79 166 22.38452 368.07143 0.24893 79.07689 NA 17.88571 856 "nfix" 0
"186" 428 5 "Bermuda" "Island" -64.767185 32.309413 68.06244 0.789505415909274 0.738876028999135 14 1056.032 "SOUTHERN AMERICA" "Tropical & Subtropical Coniferous Forests" "dev" 0.9 163 NA 21.98 1439.35556 13.33775 935.22413 52.69565 30.01449 47 "nfix" 1
"187" 429 3 "Santa Luzia" "Island" -24.745034 16.76649 34.694795 1 1 1 797.899 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 6.25 46 41 23.49273 192.52727 0.00507 29.18027 NA 12.19512 180 "nfix" 0
"188" 430 3 "Branco" "Island" -24.670425 16.658448 2.935905 1 1 1 792.071 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 6.25 40 31 23.4875 199.5 0 29.18027 NA 5.33333 106 "nfix" 0
"189" 431 3 "Raso" "Island" -24.587776 16.618156 6.087089 1 1 1 782.808 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 6.25 48 31 23.66364 195.45455 0.00675 29.18027 NA 2.16667 77 "nfix" 0
"190" 451 12 "Bora Bora" "Island" -151.738949 -16.494046 32.746189 0.630409419551081 0.669464192821224 13 5722.99 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 3 123 29 26.58039 2143.63725 2.13113 283.82333 NA 13.33333 223 "nfix" 0
"191" 460 11 "Huahine" "Island" -151.00251 -16.746471 82.054253 0.614117052531086 0.67682229868118 7 5783.222 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 3.19 140 23 26.25764 2997.34722 1.1014 77.81829 NA 15.51579 417 "nfix" 0
"192" 465 2 "Maiao" "Island" -150.628687 -17.657071 13.090723 1 1 1 5782.606 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 3 23 5 26.30435 2279 0 25.11197 NA 0 49 "nfix" 0
"193" 479 17 "Maupiti" "Island" -152.265035 -16.442155 13.4648 0.404327208722001 0.565249557711896 6 5674.807 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 4.3 143 12 26.64043 1816.34043 0.18915 38.31448 NA 10 189 "nfix" 0
"194" 480 4 "Mehetia" "Island" -148.067523 -17.87527 2.519044 1 1 1 6025.204 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 0.03 44 13 25.95 3141 0 25.38002 NA 0 131 "nfix" 0
"195" 481 10 "Moorea" "Island" -149.833709 -17.529055 134.37869 1 1 1 5861.031 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 1.75 191 108 25.31963 2522.29448 2.94426 144.93535 31.19192 19.79866 712 "nfix" 0
"196" 482 2 "Mopelia" "Island" -153.944045 -16.801771 5.990231 0.770460938818553 0.78834702502493 7 5493.281 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 33 1 26.5 1831.34783 0 38.31448 NA 0 6 "nfix" 0
"197" 490 1 "Nukutipipi" "Island" -143.053368 -20.70085 3.886649 1 1 1 6009.614 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 7 0 NA NA 0 2.37268 NA NA 7 "nfix" 0
"198" 494 17 "Raiatea" "Island" -151.436886 -16.822012 173.617486 1 1 1 5735.518 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 2.76 245 80 25.6061 3056.66197 1.01016 74.62926 23.71892 15.32353 700 "nfix" 1
"199" 496 2 "Rangiroa" "Island" -147.570159 -15.14366 98.769378 0.177146129238558 0.338633839055142 55 5840.444 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 32 9 27.02703 1668.90541 0.01203 26.71094 NA 8.94737 9 "nfix" 0
"200" 499 2 "Raroia" "Island" -142.416164 -16.068487 30.555845 0.26000207161674 0.47923004462838 28 5552.809 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 13 0 26.7 1400.07273 0 10.26 NA 8.84615 3 "nfix" 0
"201" 503 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "nfix" 0
"202" 505 8 "Tahaa" "Island" -151.493671 -16.622985 94.904961 0.942672491061874 0.794796254265057 16 5739.196 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 3.24 141 35 26.25866 2640.75978 0.62938 53.42035 NA 17.38053 420 "nfix" 0
"203" 507 24 "Tahiti" "Island" -149.400753 -17.677486 1053.129908 1 1 1 5884.288 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 1.7 377 215 23.69334 3145.32585 2.37844 176.89333 26.95066 17.72913 1510 "nfix" 2
"204" 509 2 "Takapoto" "Island" -145.206439 -14.628736 18.91421 1 1 1 5637.604 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 28 2 27.1 1608.98611 0 21.0778 NA 7.77778 5 "nfix" 0
"205" 521 5 "Tetiaroa" "Island" -149.56661 -17.00452 6.245462 0.344762485145214 0.353869336856703 8 5913.645 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 49 4 26.6 2402.31579 0 460.40958 NA 0 10 "nfix" 0
"206" 528 5 "Tupai" "Island" -151.816123 -16.262043 11.148732 0.591477129417049 0.733018765592798 3 5728.074 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 3.7 44 3 26.71176 1964.26471 0 269.40082 NA 0 9 "nfix" 0
"207" 545 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "nfix" 0
